8c:f5:a3:e7:ed:8a, 1542447008, 1542447010, belg, 2
da:a1:19:01:85:98, 1542447069, 1542447102, belg, 33
fc:3f:7c:1b:cc:6b, 1542447101, 1542447132, belg, 31
04:d6:aa:74:2f:fd, 1542447024, 1542447147, belg, 123
e0:76:d0:d4:d0:12, 1542447042, 1542447172, belg, 130
e0:76:d0:d4:d0:12, 1542447134, 1542447172, belg, 38
e0:76:d0:d4:d0:12, 1542447166, 1542447172, belg, 6
d4:76:ea:09:3b:2d, 1542447029, 1542447175, belg, 146
d4:76:ea:09:3b:2d, 1542447076, 1542447175, belg, 99
d4:76:ea:09:3b:2d, 1542447137, 1542447175, belg, 38
4c:09:d4:33:a1:a5, 1542447078, 1542447200, belg, 122
4c:09:d4:33:a1:a5, 1542447149, 1542447200, belg, 51
e0:76:d0:d4:d0:12, 1542447204, 1542447218, belg, 14
40:4e:36:cd:b1:6f, 1542447113, 1542447220, belg, 107
d4:76:ea:09:3b:2d, 1542447192, 1542447283, belg, 91
d4:76:ea:09:3b:2d, 1542447253, 1542447283, belg, 30
b4:e1:c4:d0:74:4c, 1542447266, 1542447298, belg, 32
8c:f5:a3:e7:ed:8a, 1542447184, 1542447299, belg, 115
8c:f5:a3:e7:ed:8a, 1542447266, 1542447299, belg, 33
d4:76:ea:09:3b:2d, 1542447324, 1542447359, belg, 35
e4:e4:ab:19:e5:b5, 1542447196, 1542447396, belg, 200
e4:e4:ab:19:e5:b5, 1542447290, 1542447396, belg, 106
d4:76:ea:09:3b:2d, 1542447376, 1542447400, belg, 24
7a:39:53:f6:23:70, 1542447020, 1542447400, belg, 380
7a:39:53:f6:23:70, 1542447158, 1542447400, belg, 242
7a:39:53:f6:23:70, 1542447226, 1542447400, belg, 174
7a:39:53:f6:23:70, 1542447281, 1542447400, belg, 119
e8:b4:c8:d4:e0:c9, 1542447007, 1542447404, belg, 397
e8:b4:c8:d4:e0:c9, 1542447074, 1542447404, belg, 330
e8:b4:c8:d4:e0:c9, 1542447141, 1542447404, belg, 263
4c:09:d4:33:a1:a5, 1542447241, 1542447409, belg, 168
a0:28:ed:77:43:3d, 1542447360, 1542447425, belg, 65
90:97:f3:e7:e6:b4, 1542447303, 1542447443, belg, 140
00:a0:57:1d:d1:03, 1542447301, 1542447451, belg, 150
00:a0:57:1d:d1:03, 1542447363, 1542447451, belg, 88
da:a1:19:01:85:98, 1542447102, 1542447456, belg, 354
da:a1:19:01:85:98, 1542447414, 1542447456, belg, 42
40:40:a7:2b:6c:30, 1542447046, 1542447485, belg, 439
40:40:a7:2b:6c:30, 1542447166, 1542447485, belg, 319
40:40:a7:2b:6c:30, 1542447231, 1542447485, belg, 254
40:40:a7:2b:6c:30, 1542447291, 1542447485, belg, 194
40:40:a7:2b:6c:30, 1542447351, 1542447485, belg, 134
d4:76:ea:09:3b:2d, 1542447450, 1542447507, belg, 57
d4:76:ea:09:3b:2d, 1542447486, 1542447507, belg, 21
1c:23:2c:42:3a:ab, 1542447065, 1542447540, belg, 475
ea:5a:46:cd:5f:1d, 1542447465, 1542447568, belg, 103
00:5a:13:b4:21:9e, 1542447103, 1542447593, belg, 490
00:5a:13:b4:21:9e, 1542447534, 1542447593, belg, 59
00:00:00:02:02:02, 1542447445, 1542447612, belg, 167
00:00:00:02:02:02, 1542447504, 1542447612, belg, 108
00:00:00:02:02:02, 1542447544, 1542447612, belg, 68
b4:e1:c4:d0:74:4c, 1542447340, 1542447622, belg, 282
b4:e1:c4:d0:74:4c, 1542447442, 1542447622, belg, 180
b4:e1:c4:d0:74:4c, 1542447480, 1542447622, belg, 142
00:a0:57:1d:d1:03, 1542447464, 1542447634, belg, 170
00:a0:57:1d:d1:03, 1542447525, 1542447634, belg, 109
4c:09:d4:33:a1:a5, 1542447572, 1542447654, belg, 82
4c:09:d4:33:a1:a5, 1542447643, 1542447654, belg, 11
6c:c7:ec:2c:f6:0a, 1542447505, 1542447662, belg, 157
7c:39:53:f6:23:73, 1542447020, 1542447682, belg, 662
fc:3f:7c:1b:cc:6b, 1542447603, 1542447685, belg, 82
c8:38:70:67:64:7d, 1542447692, 1542447710, belg, 18
d0:60:8c:25:4a:2e, 1542447658, 1542447737, belg, 79
92:b6:90:27:52:bc, 1542447561, 1542447740, belg, 179
2e:3f:19:b1:3e:25, 1542447510, 1542447778, belg, 268
