30:5a:3a:4c:93:54, 1542447001, 1542447003, belg, 2
40:8d:5c:55:e5:c5, 1542447001, 1542447037, belg, 36
40:8d:5c:55:e5:c5, 1542447031, 1542447037, belg, 6
48:13:7e:85:2b:fe, 1542447017, 1542447095, belg, 78
40:8d:5c:55:e5:c5, 1542447099, 1542447117, belg, 18
e0:76:d0:eb:18:9e, 1542447106, 1542447136, belg, 30
fc:3f:7c:1b:cc:6b, 1542447005, 1542447238, belg, 233
fc:3f:7c:1b:cc:6b, 1542447101, 1542447238, belg, 137
fc:3f:7c:1b:cc:6b, 1542447131, 1542447238, belg, 107
64:a2:f9:33:16:e9, 1542447225, 1542447246, belg, 21
02:a0:57:24:45:ae, 1542447001, 1542447249, belg, 248
02:a0:57:24:45:ae, 1542447148, 1542447249, belg, 101
b0:39:56:06:e5:0c, 1542447176, 1542447256, belg, 80
e0:76:d0:d4:d8:dc, 1542447011, 1542447284, belg, 273
e0:76:d0:d4:d8:dc, 1542447189, 1542447284, belg, 95
e0:76:d0:d4:d8:dc, 1542447266, 1542447284, belg, 18
d0:77:14:97:ba:ba, 1542447183, 1542447303, belg, 120
40:8d:5c:55:e5:c5, 1542447194, 1542447304, belg, 110
40:8d:5c:55:e5:c5, 1542447280, 1542447304, belg, 24
54:60:09:5a:3f:a8, 1542447197, 1542447317, belg, 120
24:18:1d:f9:a8:d1, 1542447290, 1542447323, belg, 33
7c:f9:0e:61:cb:45, 1542447201, 1542447325, belg, 124
c6:6f:6f:42:7a:3e, 1542447113, 1542447358, belg, 245
a0:28:ed:77:43:3d, 1542447360, 1542447393, belg, 33
18:d2:76:e1:44:17, 1542447174, 1542447410, belg, 236
da:a1:19:01:85:98, 1542447007, 1542447411, belg, 404
da:a1:19:01:85:98, 1542447069, 1542447411, belg, 342
da:a1:19:01:85:98, 1542447102, 1542447411, belg, 309
e0:76:d0:d4:d0:12, 1542447042, 1542447415, belg, 373
e0:76:d0:d4:d0:12, 1542447134, 1542447415, belg, 281
e0:76:d0:d4:d0:12, 1542447166, 1542447415, belg, 249
e0:76:d0:d4:d0:12, 1542447204, 1542447415, belg, 211
e0:76:d0:d4:d0:12, 1542447235, 1542447415, belg, 180
e0:76:d0:d4:d0:12, 1542447266, 1542447415, belg, 149
e0:76:d0:d4:d0:12, 1542447351, 1542447415, belg, 64
e0:76:d0:d4:d0:12, 1542447382, 1542447415, belg, 33
54:60:09:5a:3f:a8, 1542447420, 1542447437, belg, 17
10:a4:be:e1:f2:0d, 1542447197, 1542447437, belg, 240
10:a4:be:e1:f2:0d, 1542447293, 1542447437, belg, 144
10:a4:be:e1:f2:0d, 1542447407, 1542447437, belg, 30
da:a1:19:01:85:98, 1542447414, 1542447443, belg, 29
e8:b4:c8:d1:75:3b, 1542447242, 1542447446, belg, 204
18:d2:76:e1:44:17, 1542447429, 1542447456, belg, 27
40:8d:5c:55:e5:c5, 1542447421, 1542447463, belg, 42
6c:19:c0:c7:42:ec, 1542447448, 1542447475, belg, 27
e0:76:d0:eb:18:9e, 1542447436, 1542447481, belg, 45
00:06:c6:8f:69:d1, 1542447025, 1542447525, belg, 500
02:a0:57:24:45:ae, 1542447507, 1542447531, belg, 24
fc:3f:7c:1b:cc:6b, 1542447358, 1542447535, belg, 177
b4:e1:c4:d0:74:4c, 1542447266, 1542447542, belg, 276
b4:e1:c4:d0:74:4c, 1542447340, 1542447542, belg, 202
b4:e1:c4:d0:74:4c, 1542447442, 1542447542, belg, 100
b4:e1:c4:d0:74:4c, 1542447480, 1542447542, belg, 62
54:60:09:5a:3f:a8, 1542447483, 1542447546, belg, 63
40:8d:5c:55:e5:c5, 1542447492, 1542447549, belg, 57
30:5a:3a:4c:93:54, 1542447041, 1542447552, belg, 511
30:5a:3a:4c:93:54, 1542447252, 1542447552, belg, 300
30:5a:3a:4c:93:54, 1542447338, 1542447552, belg, 214
30:5a:3a:4c:93:54, 1542447464, 1542447552, belg, 88
00:5a:13:b4:21:9e, 1542447103, 1542447555, belg, 452
00:5a:13:b4:21:9e, 1542447534, 1542447555, belg, 21
6c:c7:ec:2c:f6:0a, 1542447505, 1542447574, belg, 69
cc:fd:17:e7:e2:b1, 1542447333, 1542447595, belg, 262
02:a0:57:24:45:ae, 1542447540, 1542447601, belg, 61
e0:76:d0:eb:18:9e, 1542447676, 1542447691, belg, 15
02:a0:57:24:45:ae, 1542447642, 1542447709, belg, 67
40:8d:5c:55:e5:c5, 1542447608, 1542447727, belg, 119
fc:3f:7c:1b:cc:6b, 1542447603, 1542447731, belg, 128
14:9d:09:e5:fc:5e, 1542447510, 1542447750, belg, 240
40:8d:5c:55:e5:c5, 1542447728, 1542447782, belg, 54
40:8d:5c:55:e5:c5, 1542447764, 1542447782, belg, 18
48:27:ea:7e:06:86, 1542447789, 1542447829, belg, 40
18:d2:76:e1:44:17, 1542447469, 1542447855, belg, 386
18:d2:76:e1:44:17, 1542447518, 1542447855, belg, 337
18:d2:76:e1:44:17, 1542447555, 1542447855, belg, 300
18:d2:76:e1:44:17, 1542447828, 1542447855, belg, 27
00:10:39:1b:d4:70, 1542447663, 1542447868, belg, 205
00:10:39:1b:d4:70, 1542447835, 1542447868, belg, 33
e8:b4:c8:d4:e0:c9, 1542447007, 1542447894, belg, 887
e8:b4:c8:d4:e0:c9, 1542447074, 1542447894, belg, 820
e8:b4:c8:d4:e0:c9, 1542447141, 1542447894, belg, 753
54:60:09:5a:3f:a8, 1542447917, 1542447926, belg, 9
